city,date,X1_temperature_2m_C,X2_relative_humidity_2m_pct,X3_surface_pressure_hPa,X4_wind_speed_10m_kmh,X5_cloud_cover_pct,Y_apparent_temperature_C
Raleigh,05-08-2023,31.3,49,1001.9,7.4,50,35.8
Raleigh,06-08-2023,32,45,1002.9,9.8,10,34.8
Raleigh,07-08-2023,31.8,57,998.9,9.7,15,37.2
Raleigh,08-08-2023,30.7,48,998.8,15.7,29,32.8
Raleigh,09-08-2023,30.6,39,999.9,9.3,1,33
Raleigh,10-08-2023,24,94,994.5,14.8,100,27.5
Raleigh,11-08-2023,31.2,40,999.7,9.4,100,33.7
Raleigh,12-08-2023,32.5,46,1000.9,6.5,1,37
Raleigh,13-08-2023,33.8,43,1002.2,8.3,71,38
Raleigh,14-08-2023,34.5,45,1001.6,9.7,87,38.6
Raleigh,15-08-2023,34.7,52,997.8,13.9,24,39.9
Raleigh,16-08-2023,30.4,48,1001.1,3.9,87,34.8
Raleigh,17-08-2023,30.6,60,999.3,11.8,16,35.1
Raleigh,18-08-2023,30.8,43,999.4,8.6,2,33.8
Raleigh,19-08-2023,29.1,40,1005.8,4.6,0,32
Raleigh,20-08-2023,32.2,41,1007.9,0.8,3,36.9
Raleigh,21-08-2023,34,42,1005.7,6.6,100,38
Raleigh,22-08-2023,34.1,42,1002.8,9.4,100,38
Raleigh,23-08-2023,27.7,36,1006,8.7,0,28.9
Raleigh,24-08-2023,30.2,47,1003.2,9.2,18,33
Raleigh,25-08-2023,31.9,51,1000.6,11,100,35.9
Raleigh,26-08-2023,33.3,52,998.1,7,71,38.6
Raleigh,27-08-2023,29.4,70,998.2,7.9,58,34.7
Raleigh,28-08-2023,29.5,65,999.6,3.8,100,33.9
Raleigh,29-08-2023,29.3,66,999.9,5,35,33.9
Raleigh,30-08-2023,28.2,74,996.3,4.2,100,33.2
Raleigh,31-08-2023,25.2,54,998.9,21.3,11,25.1
Raleigh,01-09-2023,24.8,48,1011.1,11,0,26.1
Raleigh,02-09-2023,25.3,54,1010.1,2.5,0,28.9
Raleigh,03-09-2023,29.8,54,1005,1.1,0,35.2
Raleigh,04-09-2023,32,53,1002.6,2.6,0,38
Raleigh,05-09-2023,32.6,54,1002.7,3.1,0,39
Raleigh,06-09-2023,33.7,46,1000.2,1.6,0,39.5
Raleigh,07-09-2023,33.5,45,997.4,7.6,10,37.5
Raleigh,08-09-2023,32.2,40,1000.4,8.4,3,35.2
Raleigh,09-09-2023,27,71,1004.1,5.1,100,30.7
Raleigh,10-09-2023,28.8,61,1004,7.7,21,33.3
Raleigh,11-09-2023,29.5,49,1004.2,7.1,0,32.9
Raleigh,12-09-2023,31.7,46,1003.3,5.2,60,35.7
Raleigh,13-09-2023,29.4,56,1001.7,4.8,23,33.9
Raleigh,14-09-2023,28.1,47,1002.9,12.9,63,29.6
Raleigh,15-09-2023,24.1,37,1004.6,15.8,0,23
Raleigh,16-09-2023,26.8,37,1004.7,5.7,0,28
Raleigh,17-09-2023,24.9,53,1000.6,10.1,100,24.9
Raleigh,18-09-2023,24.4,53,998.5,13.1,10,25
Raleigh,19-09-2023,25.5,44,1005.7,2.9,39,27.7
Raleigh,20-09-2023,27,39,1008,3.1,74,28.1
Raleigh,21-09-2023,26.6,46,1010,10.9,82,27.2
Raleigh,22-09-2023,21.2,57,1004.9,22.9,100,18.6
Raleigh,23-09-2023,15.9,99,990.9,26.5,100,14
Raleigh,24-09-2023,25,58,1000.4,13.2,48,26.4
Raleigh,25-09-2023,26.2,62,1003.5,4.5,44,29.9
Raleigh,26-09-2023,22,71,1009.4,10.7,100,22.8
Raleigh,27-09-2023,20.2,66,1009.4,15.8,100,19.1
Raleigh,28-09-2023,23.5,59,1007,12.8,100,24.2
Raleigh,29-09-2023,22.9,67,1005.5,11.6,86,23.6
Raleigh,30-09-2023,24.5,53,1008,13.3,35,24.8
Raleigh,01-10-2023,24.8,55,1009.9,15.8,100,24.4
Raleigh,02-10-2023,26.2,51,1008.8,10.6,0,27.7
Raleigh,03-10-2023,26,54,1009.6,9.2,28,27.9
Raleigh,04-10-2023,25,55,1009.2,8.9,3,26.6
Raleigh,05-10-2023,25.6,60,1007,10.5,79,27
Raleigh,06-10-2023,22,89,1001.9,4.2,100,25.2
Raleigh,07-10-2023,22.1,53,997.6,15.2,2,21.5
Raleigh,08-10-2023,16.6,34,999.8,15.2,0,13.7
Raleigh,09-10-2023,19,37,999.9,12.5,0,16.9
Raleigh,10-10-2023,22,47,998.9,5,11,22.4
Raleigh,11-10-2023,22.2,42,1000.2,3.6,100,21.9
Raleigh,12-10-2023,20,75,998.3,8.2,100,20.7
Raleigh,13-10-2023,23.6,55,1001.4,5.6,0,25.2
Raleigh,14-10-2023,19.9,99,990.9,12.7,100,21.7
Raleigh,15-10-2023,16.9,52,992.2,19.8,60,13.3
Raleigh,16-10-2023,16.3,48,995.7,12,32,13.5
Raleigh,17-10-2023,18,49,1002.6,9.4,100,16.7
Raleigh,18-10-2023,19.5,50,1008.7,4.5,54,19.6
Raleigh,19-10-2023,19.9,51,1006.7,9.1,0,19.4
Raleigh,20-10-2023,21.2,66,991.7,16.6,35,20.5
Raleigh,21-10-2023,18.5,39,992.4,19.4,1,15.2
Raleigh,22-10-2023,20.3,41,998.1,20.1,1,17.3
Raleigh,23-10-2023,17,43,1010.8,3.9,0,16.2
Raleigh,24-10-2023,18.5,38,1015.9,1.5,0,17.9
Raleigh,25-10-2023,22.2,56,1015.2,2.4,0,23.5
Raleigh,26-10-2023,23.9,59,1013,2,61,26.1
Raleigh,27-10-2023,25.1,55,1010.3,8.1,11,26.5
Raleigh,28-10-2023,26.6,52,1007.7,6.7,0,28.2
Raleigh,29-10-2023,25.9,51,1004.5,12.9,0,26.2
Raleigh,30-10-2023,26.7,52,998.5,16.1,0,26.9
Raleigh,31-10-2023,11.3,75,1003.7,15.1,100,8.3
Raleigh,01-11-2023,8.1,29,1009.4,21.3,0,2.4
Raleigh,02-11-2023,10.5,36,1019.7,6,0,7.7
Raleigh,03-11-2023,13.9,38,1017.7,5.2,0,11.7
Raleigh,04-11-2023,19.2,32,1010.4,5.4,0,17.2
Raleigh,05-11-2023,21.5,33,1004.3,9.7,8,19.3
Raleigh,06-11-2023,20.5,41,1006,7,71,19
Raleigh,07-11-2023,23.5,40,1001.6,9.9,13,22.2
Raleigh,08-11-2023,23.5,51,1004.6,6.2,22,23.7
Raleigh,09-11-2023,25.4,47,1000.5,9.7,0,25
Raleigh,10-11-2023,17.9,44,1005,15.4,100,14.6
Raleigh,11-11-2023,12.1,62,1013.7,6.9,100,9.9
Raleigh,12-11-2023,15.2,43,1014.1,15.1,98,11.4
Raleigh,13-11-2023,14.5,46,1014.2,3.8,19,12.7
Raleigh,14-11-2023,17.5,25,1014.6,9.1,82,14
Raleigh,15-11-2023,13.9,44,1016.5,5.2,100,11.4
Raleigh,16-11-2023,19.6,56,1012.3,5.8,0,19.1
Raleigh,17-11-2023,21,64,1002.8,8.9,100,20.9
Raleigh,18-11-2023,22,47,994.9,17.8,3,19.6
Raleigh,19-11-2023,14,32,1004.1,4.9,0,11.1
Raleigh,20-11-2023,15.5,33,1010.5,11.8,54,11.5
Raleigh,21-11-2023,14.8,89,1005.9,18.2,100,13.1
Raleigh,22-11-2023,16.5,67,994.6,14.8,100,14.5
Raleigh,23-11-2023,12.1,52,1003.6,6.4,0,9.5
Raleigh,24-11-2023,13.1,61,1007.4,3.1,100,11.6
Raleigh,25-11-2023,8.4,50,1013.5,14.2,30,4
Raleigh,26-11-2023,10.5,68,1005.1,6.5,100,8.3
Raleigh,27-11-2023,11.6,52,1000.1,15.9,0,7.6
Raleigh,28-11-2023,8.4,38,1005.2,24.7,45,2.1
Raleigh,29-11-2023,4.4,38,1010.6,6,0,0.5
Raleigh,30-11-2023,12.9,43,1010,1.5,0,10.6
Raleigh,01-12-2023,13.8,69,1008.2,8,100,12.1
Raleigh,02-12-2023,18.8,96,1004.5,7.1,100,20.7
Raleigh,03-12-2023,20.7,86,994.7,14.7,100,21.6
Raleigh,04-12-2023,15.2,42,998.3,5.6,0,12.6
Raleigh,05-12-2023,12.8,52,1003.5,3.3,0,10.7
Raleigh,06-12-2023,8.4,61,1004.7,21.1,13,3.5
Raleigh,07-12-2023,9,45,1008.8,9.7,0,5.1
Raleigh,08-12-2023,13.9,50,1008.3,8.7,100,11.1
Raleigh,09-12-2023,18.6,62,1010,8,94,17.8
Raleigh,10-12-2023,18.5,95,998.4,17,100,18.9
Raleigh,11-12-2023,7.6,51,1005.2,14.2,0,3.1
Raleigh,12-12-2023,8.4,52,1019.3,2.2,0,5.8
Raleigh,13-12-2023,11.6,48,1021.4,12.8,100,7.7
Raleigh,14-12-2023,8.2,36,1026.3,8.9,0,4
Raleigh,15-12-2023,11.4,47,1020.8,1.6,0,9.2
Raleigh,16-12-2023,12.4,49,1016.6,5.9,100,9.7
Raleigh,17-12-2023,10.9,99,998.4,16.2,100,8.7
Raleigh,18-12-2023,12.9,52,988.5,20.3,1,8.4
Raleigh,19-12-2023,4.9,44,1009.9,15.8,0,-0.3
Raleigh,20-12-2023,5.5,50,1018.5,3.6,1,2.3
Raleigh,21-12-2023,10.8,49,1016.7,0.8,74,8.6
Raleigh,22-12-2023,10,56,1015.8,4.1,100,7.5
Raleigh,23-12-2023,12.3,56,1015.9,6.2,15,9.9
Raleigh,24-12-2023,15.1,57,1015.5,0.5,0,14.2
Raleigh,25-12-2023,15.6,58,1011.9,9.4,100,13.6
Raleigh,26-12-2023,16.2,78,1006.8,12.7,100,15.1
Raleigh,27-12-2023,17.4,93,995.9,12.3,100,17.8
Raleigh,28-12-2023,12.9,77,995.6,7.2,100,11.6
Raleigh,29-12-2023,12.4,56,994.1,7.4,54,9.9
Raleigh,30-12-2023,9,45,999.7,18,65,3.9
Raleigh,31-12-2023,9.2,57,1005.2,4.8,0,6.5
Raleigh,01-01-2024,10.2,63,1003.7,5.7,100,7.8
Raleigh,02-01-2024,7.5,50,1008.9,13.4,0,3.1
Raleigh,03-01-2024,9.6,50,1005.9,4.5,70,6.7
Raleigh,04-01-2024,8.5,49,1004.8,20.4,37,3.2
Raleigh,05-01-2024,4.7,47,1014.7,3.8,64,1.3
Raleigh,06-01-2024,11,99,992.1,18.4,100,8.6
Raleigh,07-01-2024,12.4,55,997.3,17.9,1,8.2
Raleigh,08-01-2024,8.2,53,1016.7,11,55,4.4
Raleigh,09-01-2024,14.8,91,991.7,30.5,100,11.4
Raleigh,10-01-2024,8.9,44,993.7,22.1,0,3.1
Raleigh,11-01-2024,10.1,57,1002.3,8,0,7.1
Raleigh,12-01-2024,11.4,62,1003.3,12.5,100,8.2
Raleigh,13-01-2024,9.8,39,992.3,27.5,0,3.2
Raleigh,14-01-2024,9.4,47,1004.3,16.1,0,4.7
Raleigh,15-01-2024,8.1,67,1007.7,4,100,5.8
Raleigh,16-01-2024,5.2,99,996.5,10.2,100,2.5
Raleigh,17-01-2024,-0.4,45,1010.5,8,0,-4.7
Raleigh,18-01-2024,7.8,21,1010.4,13.1,2,2.4
Raleigh,19-01-2024,9.9,51,994.8,24.9,94,4.2
Raleigh,20-01-2024,-1.2,38,1010.1,18.6,0,-7.3
Raleigh,21-01-2024,1.6,28,1021.2,9.1,0,-3.1
Raleigh,22-01-2024,6.2,21,1023.9,6.2,12,1.8
Raleigh,23-01-2024,10.2,53,1019.6,0.8,100,8.2
Raleigh,24-01-2024,15.4,91,1015.8,9.1,97,15.3
Raleigh,25-01-2024,19.5,93,1009.4,13.8,100,20.5
Raleigh,26-01-2024,20.5,91,1005.5,13,100,21.9
Raleigh,27-01-2024,15.9,81,1007.6,7.6,93,15.7
Raleigh,28-01-2024,18,62,990.6,21.4,28,15.1
Raleigh,29-01-2024,10.8,51,1001.2,19.8,1,6
Raleigh,30-01-2024,8.2,58,1007.3,6.7,100,5.2
Raleigh,31-01-2024,6.2,87,1004.1,13,98,2.9
Raleigh,01-02-2024,10.1,59,1006.3,6.2,0,7.7
Raleigh,02-02-2024,15.4,50,998.7,14.3,17,12.3
Raleigh,03-02-2024,8.6,53,1005,9.9,0,5.3
Raleigh,04-02-2024,9.1,53,1002.7,8,0,6.2
Raleigh,05-02-2024,10.5,40,997.4,15.5,97,6.1
Raleigh,06-02-2024,7.6,47,1003.9,19.8,0,2.5
Raleigh,07-02-2024,8,43,1011.8,11.6,1,4.1
Raleigh,08-02-2024,10.6,48,1013.4,2.5,99,8.4
Raleigh,09-02-2024,13.3,53,1008.2,12.3,100,10.1
Raleigh,10-02-2024,19.3,68,1003.6,14.3,60,18.2
Raleigh,11-02-2024,15.9,94,998.5,13.1,100,15.6
Raleigh,12-02-2024,15.8,99,996.3,9.5,100,16.2
Raleigh,13-02-2024,12.4,48,995.1,25,3,7.3
Raleigh,14-02-2024,12.6,42,1009,16.6,0,8.7
Raleigh,15-02-2024,13.4,58,1008.6,10.9,63,11.2
Raleigh,16-02-2024,14.2,37,1003.5,10.5,100,10.6
Raleigh,17-02-2024,8.4,45,999.5,18.9,100,3.2
Raleigh,18-02-2024,5.6,40,1005.6,6.9,100,1.6
Raleigh,19-02-2024,9.9,35,1008.3,10.1,0,6.6
Raleigh,20-02-2024,10.1,40,1014.7,11.5,90,6.8
Raleigh,21-02-2024,9.6,47,1014.1,8.8,0,7
Raleigh,22-02-2024,14.9,41,1003.1,15.6,62,11.5
Raleigh,23-02-2024,11.9,99,986.1,10.3,100,10.9
Raleigh,24-02-2024,13.6,41,993.7,13.5,98,9.6
Raleigh,25-02-2024,9.7,47,1008.6,1.8,87,8
Raleigh,26-02-2024,15.4,50,1006.4,11.7,26,12.5
Raleigh,27-02-2024,14.5,73,1004.7,19.1,100,11.6
Raleigh,28-02-2024,18.1,55,998.2,26.2,100,14
Raleigh,29-02-2024,8.6,36,1017.9,8.1,100,5.7
Raleigh,01-03-2024,10.6,45,1019.2,11.5,100,6.7
Raleigh,02-03-2024,16.7,76,1007.1,10.5,99,15.9
Raleigh,03-03-2024,19.6,64,1009.9,6.1,99,20.6
Raleigh,04-03-2024,19.2,63,1008.6,17.3,100,17.6
Raleigh,05-03-2024,17.8,71,1006.2,4.6,100,17.8
Raleigh,06-03-2024,14.4,94,996.6,12,100,13.7
Raleigh,07-03-2024,19.2,58,1000.4,9,100,18.1
Raleigh,08-03-2024,16.4,59,1009.8,7.9,100,15.9
Raleigh,09-03-2024,14.4,96,995.2,22.9,100,12.2
Raleigh,10-03-2024,12.5,42,995.6,22.6,2,8.2
Raleigh,11-03-2024,11.1,35,1008.3,15.1,0,7.7
Raleigh,12-03-2024,18.1,34,1005.9,6.1,0,17.1
Raleigh,13-03-2024,21,34,1002.7,4.8,0,20.7
Raleigh,14-03-2024,24.6,32,1006.2,5.6,75,24.5
Raleigh,15-03-2024,23.1,51,1000.7,14.5,100,21.9
Raleigh,16-03-2024,18.7,55,1000.4,2.6,65,19
Raleigh,17-03-2024,19.6,40,994.3,10.5,100,17
Raleigh,18-03-2024,12.8,30,996.7,11.6,100,8.4
Raleigh,19-03-2024,8.7,35,1003.9,11,3,5.9
Raleigh,20-03-2024,18.2,29,999.1,16.4,0,15.2
Raleigh,21-03-2024,14.3,35,1009.4,5.1,0,13.2
Raleigh,22-03-2024,18,60,1008.9,10.9,100,17
Raleigh,23-03-2024,14.1,84,993.7,17,100,12.1
Raleigh,24-03-2024,8.8,40,1009.6,17.6,0,5.2
Raleigh,25-03-2024,12.6,45,1012.9,11,69,10.9
Raleigh,26-03-2024,13.8,50,1007.2,1.6,98,12
Raleigh,27-03-2024,13.4,95,1004.2,9.4,100,12.8
Raleigh,28-03-2024,11.4,85,1000.4,22.8,100,7.8
Raleigh,29-03-2024,18,34,1002.9,20,0,14.8
Raleigh,30-03-2024,22.1,31,1002.5,14.8,92,20.3
Raleigh,31-03-2024,25.4,43,1001.3,9.9,24,26.2
Raleigh,01-04-2024,26.5,46,999.2,12.1,100,27.5
Raleigh,02-04-2024,27.2,55,994.6,19.6,100,28.2
Raleigh,03-04-2024,22.1,77,980.9,30.9,100,20.5
Raleigh,04-04-2024,13.4,37,987.2,24.2,99,7.6
Raleigh,05-04-2024,13.9,39,997.9,14.4,0,11.6
Raleigh,06-04-2024,12.2,41,1003.3,15.7,0,9.6
Raleigh,07-04-2024,15.7,40,1007.5,7.3,0,15
Raleigh,08-04-2024,21.6,39,1009.5,11.6,15,21.1
Raleigh,09-04-2024,18,80,1008.7,12.7,100,17.6
Raleigh,10-04-2024,21.1,71,1005.4,18.3,55,20.3
Raleigh,11-04-2024,20,89,993.8,25.6,100,19.2
Raleigh,12-04-2024,19.7,34,993.5,24.9,55,15.1
Raleigh,13-04-2024,18.4,32,1004.5,28.2,29,13.8
Raleigh,14-04-2024,23.6,32,1005.5,12.5,36,22.8
Raleigh,15-04-2024,28.5,32,1001.4,9.6,0,29.3
Raleigh,16-04-2024,26.5,49,1006.7,11.8,100,28.2
Raleigh,17-04-2024,24.9,43,1005.1,13.3,100,23.3
Raleigh,18-04-2024,27.2,40,1003.2,12.7,0,28.1
Raleigh,19-04-2024,25.2,51,1002.6,10.4,89,27.2
Raleigh,20-04-2024,24.5,58,1002.2,7.9,100,25.8
Raleigh,21-04-2024,11.4,82,1001.3,16.5,100,8.6
Raleigh,22-04-2024,13.6,41,1007.4,11.3,0,12.1
Raleigh,23-04-2024,19.5,32,1008.4,8.1,0,19
Raleigh,24-04-2024,21.4,41,1003.5,11.9,100,19.2
Raleigh,25-04-2024,22.1,45,1007.7,6.6,20,22.9
Raleigh,26-04-2024,19.4,57,1013.8,10.5,6,20.1
Raleigh,27-04-2024,22.2,55,1016.5,8.3,45,23.3
Raleigh,28-04-2024,24.3,52,1011.8,13.6,100,23.7
Raleigh,29-04-2024,25.9,41,1007.1,11.3,0,26.8
Raleigh,30-04-2024,26.5,45,1002.7,13.8,98,27.2
Raleigh,01-05-2024,26.5,52,1001.5,5.7,30,29.2
Raleigh,02-05-2024,29.5,35,1003.1,5.2,0,31.9
Raleigh,03-05-2024,29.3,44,1003.4,5.2,100,31.9
Raleigh,04-05-2024,25.4,58,1006.4,7.4,100,27
Raleigh,05-05-2024,23,76,1005.5,11.6,68,24.4
Raleigh,06-05-2024,26.4,69,1003.2,11.9,100,30
Raleigh,07-05-2024,27.5,56,996.6,12.8,33,30.3
Raleigh,08-05-2024,29.6,56,995.2,13.6,100,33
Raleigh,09-05-2024,24.9,61,993.6,15,100,25.7
Raleigh,10-05-2024,25.8,57,990.8,13,100,27.2
Raleigh,11-05-2024,19.1,45,997.9,9.7,95,17
Raleigh,12-05-2024,23,35,999.7,21.6,10,20.8
Raleigh,13-05-2024,24,43,1005,11.4,100,23.6
Raleigh,14-05-2024,19.7,91,999,21.7,100,19.6
Raleigh,15-05-2024,20.6,84,993.4,4.6,72,22.8
Raleigh,16-05-2024,24,59,995.8,11,100,25.3
Raleigh,17-05-2024,23.1,77,1000.8,2.8,100,26
Raleigh,18-05-2024,26.5,62,998.3,9.5,100,29.1
Raleigh,19-05-2024,21.7,64,1001.7,13.8,100,21.2
Raleigh,20-05-2024,23.2,60,1003.3,15.6,100,23.2
Raleigh,21-05-2024,26,55,1003.4,5.4,2,29.8
Raleigh,22-05-2024,28.5,51,1003.5,9.1,61,31.9
Raleigh,23-05-2024,30.5,47,1002.3,9.5,22,34.2
Raleigh,24-05-2024,25.6,72,999.1,2.6,13,30
Raleigh,25-05-2024,29.6,46,998.9,5.7,61,32.9
Raleigh,26-05-2024,30.8,50,999,9.7,51,34.9
Raleigh,27-05-2024,26.6,71,997.4,20.7,100,28
Raleigh,28-05-2024,29,40,999.5,9,13,31.1
Raleigh,29-05-2024,27.7,38,1002.5,5.7,1,29.4
Raleigh,30-05-2024,24.8,38,1005.2,9.4,0,25.7
Raleigh,31-05-2024,23.4,30,1010.1,12.3,43,22.7
Raleigh,01-06-2024,25.6,29,1010.7,4,100,26.8
Raleigh,02-06-2024,24.3,60,1007,10.7,100,24.9
Raleigh,03-06-2024,27,63,1002,13.6,45,29.4
Raleigh,04-06-2024,29.5,56,1001.5,1.8,34,35.2
Raleigh,05-06-2024,29.2,56,1000.1,15.9,58,31.8
Raleigh,06-06-2024,29.9,53,993.7,18.5,87,31.5
Raleigh,07-06-2024,30.2,37,994,11.7,5,31.9
Raleigh,08-06-2024,28.9,32,1000.5,5.9,0,30.7
Raleigh,09-06-2024,31.5,40,994,16.4,26,33.2
Raleigh,10-06-2024,27.6,33,995.4,6.1,0,29.3
Raleigh,11-06-2024,27,40,999.7,8.5,42,28
Raleigh,12-06-2024,28.5,46,1004.1,4.3,86,31.4
Raleigh,13-06-2024,29.8,45,1003.6,5.2,95,33.1
Raleigh,14-06-2024,31,44,1000.1,0.8,14,35.4
Raleigh,15-06-2024,31.3,42,1003.5,11.7,15,34
Raleigh,16-06-2024,31,35,1008.5,8.6,98,33.1
Raleigh,17-06-2024,31,47,1009,5,99,35.4
Raleigh,18-06-2024,30.6,43,1010.5,8.4,6,34
Raleigh,19-06-2024,29.7,43,1013.6,10.1,100,31.6
Raleigh,20-06-2024,30,43,1013.6,8.7,30,32.6
Raleigh,21-06-2024,31,43,1010.3,5.5,8,34.8
Raleigh,22-06-2024,32.6,51,1006,8.9,12,37.5
Raleigh,23-06-2024,33.1,48,999.7,13.4,21,36.7
Raleigh,24-06-2024,31.2,55,996.6,7.2,27,35.9
Raleigh,25-06-2024,33.2,31,1002.3,8.9,83,35.3
Raleigh,26-06-2024,35,41,998.2,8.5,19,39.2
Raleigh,27-06-2024,28.2,59,998,12.5,100,30.1
Raleigh,28-06-2024,33,34,1003.8,14,2,34.5
Raleigh,29-06-2024,32.8,48,1006.4,7.2,63,36
Raleigh,30-06-2024,35.2,46,1003.2,9.7,100,39.6
Raleigh,01-07-2024,25.6,48,1005.2,14.5,4,26.7
Raleigh,02-07-2024,27.4,43,1009.7,10.2,13,29.4
Raleigh,03-07-2024,29.4,45,1008.9,1.5,100,31.9
Raleigh,04-07-2024,33.3,45,1002.5,7.4,69,37.4
Raleigh,05-07-2024,36.2,43,998.6,7.4,26,41.6
Raleigh,06-07-2024,34.2,48,1001,5.4,92,39.8
Raleigh,07-07-2024,27.5,83,1003.9,9.7,100,32.4
Raleigh,08-07-2024,29,75,1004.8,3.1,91,34.7
Raleigh,09-07-2024,32.8,57,1002.3,5.7,94,39.5
Raleigh,10-07-2024,32.7,62,998.4,13.3,65,38.5
Raleigh,11-07-2024,31.3,48,1002.4,7.6,100,34.9
Raleigh,12-07-2024,25.3,90,1006.1,12.3,100,29.4
Raleigh,13-07-2024,29.4,70,1008.1,3.6,100,35.1
Raleigh,14-07-2024,34.2,45,1005.6,5.1,8,39.3
Raleigh,15-07-2024,35,43,1002.7,4,18,40.7
Raleigh,16-07-2024,33.7,50,1001.3,11.6,91,38.5
Raleigh,17-07-2024,32.1,62,1001.2,10.1,100,38.1
Raleigh,18-07-2024,28.7,71,1001.5,8.7,38,32.8
Raleigh,19-07-2024,25.2,90,1006,2.2,100,30.8
Raleigh,20-07-2024,27,72,1006.1,12.9,99,29.8
Raleigh,21-07-2024,28.7,70,1005.5,3.6,100,35
Raleigh,22-07-2024,28.4,76,1004.5,7.2,100,33.7
Raleigh,23-07-2024,30.5,66,1005.9,8.4,99,36.8
Raleigh,24-07-2024,29.5,68,1008.5,12.2,100,33.6
Raleigh,25-07-2024,24.5,90,1007.9,8.4,97,28.5
Raleigh,26-07-2024,25.9,77,1005.3,7.2,100,29.4
Raleigh,27-07-2024,27.8,55,1006.9,10.5,2,31.2
Raleigh,28-07-2024,28.9,45,1007.9,4.8,45,32.4
Raleigh,29-07-2024,24.5,82,1005.4,9.3,100,27.8
Raleigh,30-07-2024,29,69,1003.2,9.8,23,34.4
Raleigh,31-07-2024,30.9,61,1003.1,6.9,5,37.2
Raleigh,01-08-2024,33.6,51,1004.2,7.1,6,39.4
Raleigh,02-08-2024,32.3,61,1001.7,13.5,100,37.5
Raleigh,03-08-2024,31.5,61,1000.5,16.5,64,36.4
Raleigh,04-08-2024,29,70,1003.8,11.6,100,33.8
Raleigh,05-08-2024,29.6,68,1005.8,6.2,100,35.4
Raleigh,06-08-2024,25.6,86,1001.9,13.3,100,29.2
Raleigh,07-08-2024,25.5,92,995.7,17.4,100,29
Raleigh,08-08-2024,24.3,94,990.4,24.1,100,26.5
Raleigh,09-08-2024,27,80,998.8,13.6,100,30.7
Raleigh,10-08-2024,31,66,1002.9,0.8,19,38.6
Raleigh,11-08-2024,30.2,62,1003.7,3.5,23,36.6
Raleigh,12-08-2024,27.5,63,1003.7,7.4,23,30.7
Raleigh,13-08-2024,27.1,57,1004.9,8.8,95,28.7
Raleigh,14-08-2024,27.8,54,1005.7,6.1,13,31.2
Raleigh,15-08-2024,27.8,51,1006.5,5.1,67,30.6
Raleigh,16-08-2024,29.2,53,1005.3,4.3,48,33.4
Raleigh,17-08-2024,28.1,73,1001.7,12.6,14,31.9
Raleigh,18-08-2024,30,62,997.2,6.3,10,35.4
Raleigh,19-08-2024,29,58,996.7,5.6,22,33.5
Raleigh,20-08-2024,24.8,63,1001.9,8.3,100,26.2
Raleigh,21-08-2024,24,44,1008,10.2,72,24.5
Raleigh,22-08-2024,24.2,42,1010.9,6.4,0,25.7
Raleigh,23-08-2024,25,46,1012.6,10.2,100,25.7
Raleigh,24-08-2024,26.4,40,1011.5,8.4,23,27.8
Raleigh,25-08-2024,27.5,41,1011.5,7.7,0,29.4
Raleigh,26-08-2024,29.5,50,1009.3,2.8,88,34
Raleigh,27-08-2024,32.1,49,1006.9,2.8,52,37.5
Raleigh,28-08-2024,33.2,45,1005.7,6.3,91,37.5
Raleigh,29-08-2024,34,44,1006.3,6.6,11,38.7
Raleigh,30-08-2024,26.1,81,1007.9,3.3,97,31
Raleigh,31-08-2024,26.7,75,1006.2,0.8,100,31.5
Raleigh,01-09-2024,30,67,1002.3,11.2,89,35
Raleigh,02-09-2024,24,94,1003.6,13.1,60,27.5
Raleigh,03-09-2024,23.5,49,1010.5,18.2,0,23.1
Raleigh,04-09-2024,24.5,65,1013.5,14.8,100,25.9
Raleigh,05-09-2024,22.8,70,1010.9,11.4,80,23.5
Raleigh,06-09-2024,25.5,58,1005.3,4.8,18,29
Raleigh,07-09-2024,25.5,69,997.9,6,100,28.1
Raleigh,08-09-2024,22,50,1006.6,7.9,3,22.9
Raleigh,09-09-2024,24,49,1008.5,5.2,0,26
Raleigh,10-09-2024,25.7,50,1007.5,1.6,0,29.1
Raleigh,11-09-2024,25.8,45,1008.2,10.4,14,26.8
Raleigh,12-09-2024,25.1,55,1007.9,11.8,100,26.2
Raleigh,13-09-2024,21.4,93,1006.3,17.1,100,22.9
Raleigh,14-09-2024,26.5,60,1006.4,19.7,100,27.4
Raleigh,15-09-2024,23.7,78,1008.4,14.8,86,25.4
Raleigh,16-09-2024,18,98,1004.8,21.7,99,17.6
Raleigh,17-09-2024,23.9,86,1001,8.8,99,27.1
Raleigh,18-09-2024,26.5,63,1000.7,10.4,22,29.1
Raleigh,19-09-2024,25.1,76,999.5,8.2,100,28.1
Raleigh,20-09-2024,26,68,1000,8,35,29.6
Raleigh,21-09-2024,26.8,58,1002.6,5.1,0,30.5
Raleigh,22-09-2024,27.8,65,1000,7.2,18,31.8
Raleigh,23-09-2024,25.5,69,1002.5,3.6,100,28.7
Raleigh,24-09-2024,24.5,85,1002.8,9.8,100,28
Raleigh,25-09-2024,27.3,70,1003.1,9.8,41,31.3
Raleigh,26-09-2024,27.2,71,1001.8,17.1,100,30.1
Raleigh,27-09-2024,25.9,92,990.3,24.7,100,28.6
Raleigh,28-09-2024,26.6,60,997.9,13.8,10,28.5
Raleigh,29-09-2024,27.4,59,998.9,6.9,22,30.4
